month_interview,years_lived_elsewhere,educ_yrs,age,exper,female,rural,earnings_usd,christian_main,christian_evang,muslim,kikuyu,wealth_group
3,15,7,21,8,1,1,2,0,1,0,0,poorer
2,23,6,42,30,1,1,2,1,0,0,0,poorer
5,0,0,31,25,1,0,2,1,0,0,0,poorest
3,0,7,16,3,1,0,2,0,1,0,0,middle
3,0,7,16,3,1,1,2,1,0,0,0,poorest
6,23,10,38,22,1,0,2,0,1,0,0,middle
5,0,0,25,19,1,1,2,0,1,0,0,poorest
5,33,5,36,25,1,1,2,0,1,0,0,richer
2,32,6,42,30,1,0,2,0,1,0,0,richer
7,0,7,39,26,1,1,2,0,1,0,0,poorest
2,30,8,47,33,1,1,2,0,1,0,0,middle
5,0,6,29,17,1,0,2,1,0,0,0,poorest
3,18,9,41,26,1,1,2,1,0,0,0,middle
5,30,3,49,40,1,1,2,1,0,0,0,poorer
3,0,8,35,21,1,0,2,1,0,0,0,middle
3,0,0,30,24,1,1,2,1,0,0,0,poorest
4,0,7,15,2,1,1,2,1,0,0,0,poorer
6,0,10,21,5,1,1,2,0,1,0,0,poorer
3,0,6,44,32,1,1,2,0,1,0,0,poorest
2,38,10,44,28,1,0,2,0,1,0,0,richest
5,0,6,16,4,1,1,2,1,0,0,1,poorest
2,16,6,46,34,1,1,2,1,0,0,0,middle
4,0,7,17,4,1,1,2,0,0,0,0,poorest
4,0,6,16,4,1,1,2,1,0,0,0,poorest
4,27,10,39,23,1,0,2,0,1,0,0,richest
3,0,3,44,35,1,1,2,0,1,0,0,poorer
4,23,8,33,19,1,1,2,1,0,0,0,middle
4,0,0,37,31,1,1,2,1,0,0,0,poorest
6,0,7,37,24,1,0,2,0,1,0,0,poorer
3,20,8,37,23,1,1,2.2,1,0,0,0,poorest
5,15,8,35,21,1,1,2.25,0,1,0,0,poorer
6,17,7,24,11,1,1,2.4000001,1,0,0,0,middle
2,3,6,24,12,1,1,2.5,1,0,0,1,richer
3,,7,16,3,1,1,2.5,1,0,0,0,poorest
4,0,7,15,2,1,1,2.5,0,1,0,0,poorest
2,0,8,37,23,1,1,2.5,1,0,0,0,poorest
3,0,8,43,29,1,1,2.5,1,0,0,0,poorer
3,0,7,37,24,1,1,2.5,1,0,0,0,poorer
2,15,12,21,3,1,1,2.5,1,0,0,0,poorest
2,0,8,18,4,1,1,2.5,1,0,0,1,poorer
6,20,7,23,10,1,1,2.5,0,1,0,0,poorest
2,29,7,41,28,1,1,2.5,1,0,0,0,poorer
3,0,7,44,31,1,1,2.5,1,0,0,0,poorer
4,33,4,38,28,1,1,2.5,1,0,0,0,poorest
5,34,8,36,22,1,1,2.5,1,0,0,0,richer
6,24,8,33,19,1,1,2.5,1,0,0,0,poorest
2,19,10,29,13,1,1,2.5,1,0,0,1,richer
4,0,10,38,22,1,0,2.5,1,0,0,0,richer
4,0,7,18,5,1,1,2.5,1,0,0,0,poorest
4,0,3,48,39,1,1,2.5,1,0,0,0,richer
3,17,6,46,34,1,1,2.5,1,0,0,0,richer
5,0,10,24,8,1,1,2.5,1,0,0,0,richer
5,0,6,16,4,1,1,2.5,0,1,0,0,richer
6,33,8,44,30,1,1,2.5,0,1,0,0,poorer
6,21,10,21,5,1,1,2.5,1,0,0,0,poorer
4,0,8,25,11,1,1,2.5,1,0,0,0,poorest
3,12,4,34,24,1,1,2.5,0,0,0,0,middle
7,18,8,38,24,1,1,2.5,1,0,0,0,poorest
3,18,0,34,28,1,0,2.5,0,1,0,0,poorer
3,0,15,21,0,1,1,2.5,1,0,0,0,middle
5,37,8,48,34,1,1,2.8,1,0,0,0,richer
7,22,8,33,19,1,1,3,1,0,0,0,poorest
6,28,7,33,20,1,0,3,0,1,0,0,poorest
4,15,0,35,29,1,1,3,1,0,0,0,poorest
4,0,4,46,36,1,0,3,0,1,0,0,middle
4,0,6,35,23,1,1,3,1,0,0,0,poorer
4,0,8,17,3,1,1,3,1,0,0,0,middle
4,21,8,40,26,1,1,3,1,0,0,0,middle
7,36,8,41,27,1,1,3,0,1,0,1,middle
4,0,10,47,31,1,0,3,1,0,0,0,richer
5,13,8,23,9,1,1,3,0,1,0,0,poorer
2,32,6,42,30,1,1,3,0,1,0,0,poorest
3,22,7,28,15,1,1,3,1,0,0,0,poorer
4,0,7,44,31,1,1,3,0,1,0,0,poorest
3,0,5,26,15,1,0,3,1,0,0,0,poorer
3,0,8,18,4,1,1,3,0,1,0,0,poorest
2,0,8,39,25,1,1,3,0,1,0,1,middle
4,15,8,17,3,1,1,3,0,1,0,0,poorest
3,23,8,26,12,1,1,3,1,0,0,0,middle
2,0,6,49,37,1,1,3,1,0,0,0,poorer
2,0,10,26,10,1,0,3,1,0,0,0,richer
4,0,7,49,36,1,1,3,0,1,0,0,poorest
3,29,8,44,30,1,0,3,1,0,0,0,richer
6,0,9,19,4,1,1,3,1,0,0,0,richer
7,22,14,23,3,1,0,3,1,0,0,1,richer
3,11,8,17,3,1,1,3,0,1,0,0,poorer
3,14,8,30,16,1,1,3,0,1,0,0,middle
6,0,0,35,29,1,1,3,1,0,0,0,poorest
6,26,8,44,30,1,1,3,0,1,0,0,poorest
4,0,0,33,27,1,1,3,1,0,0,0,poorest
6,28,8,28,14,1,0,3,1,0,0,0,richer
2,19,8,32,18,1,0,3,0,1,0,0,middle
2,0,5,40,29,1,1,3,1,0,0,0,poorest
3,0,0,29,23,1,1,3,1,0,0,0,poorest
3,0,3,43,34,1,1,3,1,0,0,0,poorest
5,29,4,36,26,1,0,3,0,0,0,0,richer
4,0,0,43,37,1,1,3,1,0,0,0,poorest
2,33,8,43,29,1,1,3,1,0,0,0,middle
4,17,8,39,25,1,0,3,1,0,0,0,richer
5,0,10,18,2,1,1,3,1,0,0,0,poorest
2,40,7,43,30,1,1,3,1,0,0,1,middle
3,19,8,22,8,1,0,3,1,0,0,0,middle
3,25,8,35,21,1,1,3,1,0,0,0,middle
3,0,8,49,35,1,1,3,1,0,0,0,poorer
3,43,3,49,40,1,1,3,1,0,0,0,poorer
3,22,7,38,25,1,1,3,0,1,0,0,middle
3,0,7,43,30,1,0,3,0,0,0,0,middle
5,17,9,29,14,1,1,3,1,0,0,0,poorer
2,1,10,48,32,1,1,3,1,0,0,0,middle
3,0,0,37,31,1,1,3,0,1,0,0,poorest
5,26,12,32,14,1,0,3,0,1,0,1,richest
3,0,8,44,30,1,1,3,0,1,0,0,poorer
6,0,8,23,9,1,0,3,1,0,0,0,poorer
3,35,10,35,19,1,1,3,1,0,0,0,poorer
3,0,0,48,42,1,1,3,0,1,0,0,poorest
2,14,7,19,6,1,0,3,0,0,1,0,richer
5,6,7,16,3,1,1,3,1,0,0,0,poorest
4,0,8,21,7,1,1,3,0,1,0,0,poorest
3,0,12,18,0,1,1,3,0,1,0,0,middle
4,15,10,22,6,1,0,3,1,0,0,0,middle
6,0,7,15,2,1,1,3,0,1,0,0,poorer
5,23,8,24,10,1,1,3,0,1,0,0,richer
3,23,8,41,27,1,1,3,0,1,0,0,poorer
5,0,9,19,4,1,0,3,0,1,0,0,middle
2,0,10,31,15,1,0,3,1,0,0,0,poorer
3,20,8,34,20,1,1,3,1,0,0,0,poorer
3,0,10,27,11,1,1,3,1,0,0,0,richer
5,0,8,49,35,1,1,3,1,0,0,0,poorer
6,0,7,24,11,1,1,3,0,1,0,0,richer
4,0,8,21,7,1,1,3,0,1,0,0,poorest
4,0,7,30,17,1,1,3,1,0,0,0,poorest
6,0,0,47,41,1,0,3,0,1,0,0,poorer
4,23,8,28,14,1,0,3,0,0,0,0,richer
5,0,9,18,3,1,0,3,0,1,0,1,richer
5,0,9,19,4,1,0,3,1,0,0,1,middle
2,0,0,43,37,1,0,3,0,1,0,0,richer
3,0,6,39,27,1,1,3,0,1,0,0,poorest
4,22,10,32,16,1,0,3,0,1,0,0,richer
4,7,7,16,3,1,1,3,0,1,0,0,richer
3,37,7,38,25,1,1,3,1,0,0,1,poorer
3,0,3,16,7,1,0,3,0,0,1,0,richer
3,0,8,36,22,1,1,3,1,0,0,0,poorest
2,40,8,41,27,1,1,3,0,1,0,0,poorer
5,0,10,35,19,1,0,3,0,1,0,1,richest
6,0,8,19,5,1,1,3,1,0,0,0,middle
6,20,7,27,14,1,0,3,0,1,0,0,poorer
6,19,8,27,13,1,0,3,1,0,0,0,middle
2,18,6,38,26,1,1,3,0,1,0,0,poorest
4,0,7,17,4,1,1,3,1,0,0,0,poorer
2,27,0,32,26,1,1,3,1,0,0,0,poorest
6,20,7,38,25,1,1,3,1,0,0,0,poorest
3,17,8,17,3,1,1,3,1,0,0,0,poorest
5,16,4,31,21,1,1,3,0,1,0,0,poorer
3,0,0,25,19,1,1,3,1,0,0,0,poorest
3,34,2,35,27,1,1,3,0,1,0,0,poorest
2,37,7,37,24,1,1,3,1,0,0,1,middle
6,23,8,28,14,1,0,3,1,0,0,0,richer
4,0,7,16,3,1,1,3,1,0,0,0,middle
3,23,8,34,20,1,1,3,0,1,0,0,middle
5,21,8,31,17,1,0,3,1,0,0,0,richer
5,17,8,32,18,1,1,3,0,1,0,0,poorer
5,18,4,38,28,1,1,3,0,1,0,0,poorer
2,0,0,39,33,1,1,3,1,0,0,0,poorest
2,18,8,33,19,1,1,3,1,0,0,0,poorer
3,0,8,48,34,1,0,3.5,0,0,1,0,middle
6,21,10,38,22,1,1,3.5,0,1,0,0,poorer
6,0,8,19,5,1,1,3.5,1,0,0,0,poorer
3,6,9,26,11,1,0,3.5,1,0,0,1,richer
4,15,7,42,29,1,1,3.5,0,0,0,0,poorest
3,0,14,24,4,1,1,4,0,1,0,0,poorer
5,1,9,19,4,1,1,4,0,1,0,1,richer
6,1,7,15,2,1,1,4,0,1,0,0,poorer
6,0,7,38,25,1,1,4,1,0,0,1,poorer
5,17,8,32,18,1,1,4,1,0,0,0,poorer
6,0,8,38,24,1,1,4,1,0,0,1,poorer
5,0,7,36,23,1,1,4,1,0,0,0,middle
3,0,8,33,19,1,0,4,1,0,0,0,poorest
3,26,9,46,31,1,1,4,0,1,0,0,poorer
3,0,4,30,20,1,1,4,1,0,0,0,poorer
4,0,7,20,7,1,1,4,1,0,0,0,poorest
5,21,8,34,20,1,1,4,0,1,0,0,poorer
5,,10,30,14,1,1,4,0,1,0,0,middle
3,24,7,37,24,1,1,4,0,1,0,0,poorest
3,0,9,17,2,1,1,4,0,1,0,0,poorest
4,0,8,43,29,1,1,4,0,1,0,0,middle
7,7,5,27,16,1,0,4,1,0,0,0,richest
5,5,6,15,3,1,1,4,1,0,0,0,poorest
5,0,0,49,43,1,1,4,0,1,0,0,poorest
3,0,6,34,22,1,1,4,1,0,0,0,poorest
3,0,5,32,21,1,1,4,1,0,0,0,poorest
4,14,8,19,5,1,1,4,0,1,0,0,poorer
3,10,8,36,22,1,1,4,0,1,0,1,middle
4,20,8,33,19,1,1,4,0,1,0,0,middle
3,0,7,15,2,1,1,4,0,1,0,0,poorer
3,23,7,25,12,1,1,4,0,1,0,0,middle
5,21,10,44,28,1,1,4,1,0,0,0,poorest
5,0,8,19,5,1,1,4,1,0,0,0,poorer
5,0,0,37,31,1,1,4,1,0,0,0,poorest
5,33,7,33,20,1,1,4,1,0,0,0,poorest
2,12,7,32,19,1,1,4,0,1,0,0,poorer
4,0,6,32,20,1,0,4,1,0,0,0,middle
2,19,6,49,37,1,1,4,1,0,0,0,poorest
6,0,8,22,8,1,1,4,1,0,0,1,poorest
2,,4,29,19,1,1,4,1,0,0,0,poorest
2,0,8,33,19,1,1,4,0,1,0,0,poorest
4,14,6,44,32,1,1,4,1,0,0,0,poorer
5,0,8,41,27,1,1,4,1,0,0,0,poorer
2,0,0,27,21,1,0,4,1,0,0,0,richer
6,13,8,45,31,1,1,4,1,0,0,0,richer
3,20,13,22,3,1,1,4,0,1,0,0,poorest
5,0,7,19,6,1,1,4,1,0,0,0,middle
3,0,0,35,29,1,0,4,0,0,1,0,poorest
4,0,8,28,14,1,1,4,1,0,0,0,poorer
6,10,3,19,10,1,1,4,0,1,0,0,poorest
7,21,10,42,26,1,1,4,1,0,0,1,middle
4,0,0,49,43,1,1,4,1,0,0,0,poorest
6,0,0,25,19,1,1,4,1,0,0,0,poorest
3,18,6,43,31,1,1,4,0,1,0,0,poorest
5,20,7,40,27,1,1,4,1,0,0,0,poorer
4,,7,31,18,1,1,4,0,1,0,0,poorer
3,0,7,45,32,1,1,4,0,1,0,0,poorest
2,0,0,38,32,1,1,4,1,0,0,0,poorest
4,0,6,45,33,1,0,4,0,1,0,0,poorest
4,0,8,45,31,1,1,4,1,0,0,0,poorer
6,0,4,41,31,1,1,4,1,0,0,0,poorest
6,0,6,35,23,1,1,4,1,0,0,0,poorest
5,44,6,49,37,1,1,4,0,1,0,0,poorest
5,35,0,40,34,1,0,4,1,0,0,0,richer
4,19,10,22,6,1,1,4,1,0,0,1,middle
5,29,12,31,13,1,0,4.0799999,1,0,0,0,richer
5,17,7,39,26,1,1,4.5,1,0,0,0,poorest
3,0,8,33,19,1,0,4.5,0,1,0,0,richer
5,27,8,29,15,1,1,4.5,1,0,0,0,poorest
6,0,2,20,12,1,1,4.5,1,0,0,0,poorest
7,20,8,41,27,1,1,4.5,0,1,0,0,poorer
6,0,8,30,16,1,1,4.5,1,0,0,0,poorer
6,0,7,17,4,1,1,4.5,0,1,0,0,poorer
5,0,10,45,29,1,1,4.5,1,0,0,0,poorer
3,27,9,38,23,1,0,4.5,1,0,0,0,richer
6,24,8,29,15,1,0,4.5,0,1,0,0,richer
6,18,9,20,5,1,1,5,1,0,0,0,poorest
4,12,7,35,22,1,1,5,1,0,0,0,poorer
5,30,9,47,32,1,1,5,1,0,0,0,richer
2,0,7,18,5,1,1,5,1,0,0,0,poorest
4,17,8,38,24,1,1,5,1,0,0,0,poorest
3,0,9,33,18,1,1,5,0,1,0,0,poorer
5,0,8,38,24,1,1,5,1,0,0,0,middle
3,26,7,30,17,1,1,5,0,1,0,0,poorest
2,0,10,46,30,1,0,5,0,1,0,0,richest
6,32,8,34,20,1,1,5,1,0,0,0,poorer
5,0,10,28,12,1,1,5,1,0,0,0,middle
3,24,4,34,24,1,1,5,0,1,0,0,middle
4,18,4,39,29,1,1,5,1,0,0,0,poorer
2,0,6,46,34,1,0,5,1,0,0,0,richest
6,23,7,43,30,1,1,5,0,1,0,0,poorest
2,25,8,45,31,1,1,5,1,0,0,0,middle
3,15,0,43,37,1,1,5,1,0,0,0,middle
4,0,8,24,10,1,1,5,1,0,0,0,poorer
6,33,10,33,17,1,1,5,1,0,0,0,poorer
6,32,0,35,29,1,0,5,1,0,0,0,poorer
5,39,8,44,30,1,1,5,1,0,0,0,richer
3,0,10,45,29,1,1,5,0,1,0,0,middle
6,0,7,31,18,1,1,5,1,0,0,0,poorer
3,14,8,35,21,1,1,5,1,0,0,0,poorer
6,0,0,26,20,1,1,5,1,0,0,0,poorest
2,26,8,41,27,1,1,5,1,0,0,0,middle
3,19,12,24,6,1,0,5,1,0,0,0,richest
6,0,0,37,31,1,1,5,1,0,0,0,poorest
4,0,7,25,12,1,1,5,0,1,0,0,poorer
2,30,7,33,20,1,1,5,0,1,0,0,poorer
5,0,0,35,29,1,1,5,0,0,0,0,poorest
4,20,8,22,8,1,1,5,1,0,0,0,poorer
5,0,5,16,5,1,1,5,1,0,0,0,poorer
2,24,10,27,11,1,1,5,1,0,0,0,poorer
2,17,7,45,32,1,0,5,0,0,1,0,middle
6,32,8,36,22,1,1,5,1,0,0,0,poorer
6,0,5,33,22,1,1,5,1,0,0,0,poorer
3,0,13,39,20,1,1,5,1,0,0,0,richer
6,0,0,44,38,1,1,5,1,0,0,0,poorest
5,17,6,19,7,1,1,5,1,0,0,0,poorest
4,13,8,21,7,1,0,5,1,0,0,0,middle
3,33,8,43,29,1,0,5,1,0,0,1,richer
3,0,2,34,26,1,1,5,0,1,0,0,poorest
3,14,6,44,32,1,1,5,1,0,0,0,poorer
3,0,8,37,23,1,1,5,0,1,0,0,poorer
4,5,8,24,10,1,0,5,1,0,0,1,richer
5,0,10,21,5,1,1,5,0,1,0,0,poorer
6,37,9,45,30,1,1,5,1,0,0,0,poorer
4,16,8,46,32,1,1,5,1,0,0,1,poorer
4,37,8,38,24,1,1,5,0,1,0,0,poorest
5,0,10,29,13,1,1,5,1,0,0,0,poorer
4,24,3,25,16,1,0,5,1,0,0,0,richer
6,0,10,26,10,1,0,5,1,0,0,0,richer
6,27,14,37,17,1,0,5,1,0,0,0,middle
5,0,0,30,24,1,1,5,0,1,0,0,poorest
4,23,8,48,34,1,1,5,1,0,0,0,middle
6,0,8,34,20,1,1,5,1,0,0,0,poorer
4,0,7,20,7,1,1,5,1,0,0,0,poorer
5,22,8,32,18,1,0,5,1,0,0,0,middle
2,1,10,22,6,1,0,5,0,1,0,0,middle
3,0,4,29,19,1,1,5,1,0,0,0,poorest
2,25,7,47,34,1,1,5,1,0,0,0,poorest
4,0,0,35,29,1,1,5,1,0,0,0,poorest
6,21,8,27,13,1,1,5,0,1,0,0,poorest
5,0,7,44,31,1,1,5,0,1,0,0,poorer
2,23,6,28,16,1,0,5,0,1,0,0,richer
5,0,8,24,10,1,1,5,1,0,0,0,poorer
6,15,8,35,21,1,1,5,1,0,0,0,middle
4,0,9,48,33,1,1,5,0,1,0,0,middle
4,27,7,27,14,1,0,5,0,1,0,0,richer
3,27,9,31,16,1,0,5,1,0,0,0,richer
7,0,8,25,11,1,1,5,0,1,0,0,poorest
6,0,0,43,37,1,1,5,1,0,0,0,poorest
5,0,7,38,25,1,1,5,1,0,0,0,poorer
3,0,8,23,9,1,1,5,0,1,0,0,poorer
5,0,0,35,29,1,1,5,1,0,0,1,poorest
4,0,5,38,27,1,1,5,1,0,0,0,poorer
4,22,8,41,27,1,0,5,0,1,0,0,richer
3,0,8,17,3,1,1,5,1,0,0,0,poorer
5,0,0,32,26,1,0,5,0,0,1,0,richer
5,36,5,46,35,1,1,5,0,1,0,0,middle
3,0,7,42,29,1,1,5,1,0,0,0,middle
2,0,0,25,19,1,1,5,0,1,0,0,poorest
4,0,8,42,28,1,1,5,1,0,0,0,poorest
3,28,6,36,24,1,1,5,0,1,0,0,richer
3,26,12,29,11,1,1,5,1,0,0,0,richer
3,22,7,33,20,1,1,5,0,1,0,0,poorer
5,24,8,46,32,1,0,5,1,0,0,0,middle
4,0,8,43,29,1,1,5,0,1,0,0,poorer
3,0,10,27,11,1,1,5,1,0,0,0,poorer
2,0,2,39,31,1,0,5,1,0,0,0,middle
7,12,6,33,21,1,1,5,0,1,0,0,middle
4,0,0,46,40,1,1,5,1,0,0,0,poorest
6,39,8,45,31,1,1,5,1,0,0,0,poorer
5,0,8,31,17,1,1,5,1,0,0,0,middle
6,20,4,34,24,1,1,5,1,0,0,0,poorest
5,25,8,26,12,1,0,5,0,1,0,1,richest
6,0,6,27,15,1,1,5,0,1,0,0,poorest
6,0,7,42,29,1,1,5,0,0,0,1,middle
6,28,6,48,36,1,1,5,1,0,0,0,poorer
5,15,8,34,20,1,1,5,0,1,0,0,poorer
3,0,0,32,26,1,1,5,1,0,0,0,poorest
4,37,8,47,33,1,1,5,0,0,0,1,middle
2,0,6,33,21,1,0,5,0,0,1,0,middle
5,0,0,35,29,1,1,5,0,1,0,0,poorest
3,0,5,33,22,1,1,5,0,1,0,0,poorest
5,31,8,35,21,1,0,5,1,0,0,1,richer
6,12,8,30,16,1,1,5,1,0,0,0,poorer
3,25,8,35,21,1,0,5,1,0,0,0,richer
5,0,10,19,3,1,1,5,1,0,0,0,poorer
7,0,7,33,20,1,1,5,1,0,0,0,poorest
5,0,8,28,14,1,1,5,0,1,0,0,middle
3,23,8,34,20,1,1,5,1,0,0,0,poorest
6,24,0,36,30,1,1,5,1,0,0,0,poorer
7,0,4,33,23,1,0,5,0,0,1,0,richer
6,0,8,23,9,1,1,5,1,0,0,0,poorest
2,0,0,24,18,1,1,5,0,1,0,0,poorest
3,0,0,35,29,1,1,5,1,0,0,0,poorest
5,25,7,49,36,1,1,5,0,1,0,0,middle
3,23,6,45,33,1,1,5,1,0,0,0,poorest
5,15,8,28,14,1,1,5,1,0,0,0,poorest
6,29,6,30,18,1,1,5,1,0,0,0,poorer
5,0,5,49,38,1,1,5,1,0,0,0,poorest
2,0,8,48,34,1,1,5,0,1,0,0,middle
2,0,8,41,27,1,1,5,1,0,0,0,poorer
5,24,10,32,16,1,0,5,0,1,0,0,richer
3,37,8,42,28,1,0,5,0,1,0,0,middle
3,14,2,32,24,1,1,5,0,1,0,0,poorest
3,0,10,20,4,1,1,5,0,0,0,0,poorer
6,0,8,40,26,1,1,5,1,0,0,0,poorest
4,37,8,38,24,1,0,5,0,1,0,0,poorer
6,0,8,24,10,1,1,5,1,0,0,0,poorer
5,31,8,33,19,1,0,5,0,1,0,0,richer
6,11,8,16,2,1,1,5,1,0,0,0,poorer
4,25,10,32,16,1,1,5,1,0,0,1,middle
2,0,8,22,8,1,1,5,1,0,0,0,middle
3,0,6,33,21,1,0,5,1,0,0,0,middle
7,0,8,23,9,1,1,5,0,1,0,1,poorest
5,16,8,31,17,1,1,5,1,0,0,0,poorer
6,0,7,45,32,1,1,5,0,0,1,0,poorest
6,28,10,34,18,1,1,5,1,0,0,1,poorest
5,0,6,24,12,1,1,5,1,0,0,0,poorer
5,17,8,39,25,1,1,5,1,0,0,0,middle
3,0,8,26,12,1,1,5,0,1,0,0,poorest
4,27,10,37,21,1,1,5,0,1,0,0,middle
4,10,6,28,16,1,1,5,0,1,0,0,poorest
5,18,8,33,19,1,1,5,1,0,0,0,poorest
6,15,7,35,22,1,0,5,0,1,0,0,richest
2,0,0,24,18,1,0,5,0,0,1,0,richer
5,0,0,25,19,1,1,5,0,1,0,0,poorest
6,0,0,28,22,1,1,5,1,0,0,0,poorest
4,18,10,25,9,1,0,5,0,1,0,0,richer
3,0,0,29,23,1,0,5,0,0,1,0,richer
5,26,7,43,30,1,1,5,0,1,0,0,poorest
3,0,10,35,19,1,1,5,1,0,0,0,poorer
5,0,10,28,12,1,1,5,1,0,0,0,richer
3,20,8,32,18,1,1,5,1,0,0,0,poorest
6,40,12,43,25,1,1,5,0,1,0,0,poorer
4,35,7,45,32,1,0,5,1,0,0,0,richer
4,17,6,47,35,1,1,5,0,1,0,0,richer
3,0,5,45,34,1,1,5,0,1,0,0,poorest
3,20,8,45,31,1,1,5,1,0,0,0,poorer
4,0,8,48,34,1,0,5,0,1,0,1,richer
5,24,7,29,16,1,1,5,1,0,0,0,poorer
2,17,8,25,11,1,1,5,0,1,0,0,poorest
3,23,0,33,27,1,0,5,0,0,1,0,middle
4,0,2,40,32,1,1,5,0,1,0,0,poorest
5,17,3,44,35,1,1,5,0,1,0,0,poorest
4,22,8,34,20,1,1,5,1,0,0,0,middle
2,19,3,43,34,1,1,5,0,1,0,0,poorer
3,0,7,17,4,1,1,5,0,1,0,0,poorest
4,22,0,42,36,1,1,5,1,0,0,0,poorest
3,16,0,28,22,1,0,5,0,1,0,0,poorer
4,0,15,22,1,1,1,5,0,0,1,0,richer
5,21,4,47,37,1,1,5,0,1,0,0,poorest
4,0,3,36,27,1,1,5,1,0,0,0,poorest
5,26,9,46,31,1,1,5,0,1,0,0,middle
2,31,7,48,35,1,0,5,1,0,0,0,richer
5,28,5,29,18,1,1,5,0,1,0,0,poorest
6,0,8,24,10,1,1,5,1,0,0,0,poorer
6,20,6,49,37,1,1,5,1,0,0,0,middle
3,0,6,34,22,1,1,5,1,0,0,0,middle
2,0,7,36,23,1,0,5,1,0,0,0,poorest
3,0,0,33,27,1,1,5,0,1,0,0,poorest
3,0,9,20,5,1,1,5,0,1,0,0,middle
4,15,7,36,23,1,1,5,0,1,0,0,poorer
3,0,7,36,23,1,1,5,1,0,0,0,poorest
3,0,6,49,37,1,1,5,1,0,0,0,poorest
6,0,0,37,31,1,1,5,1,0,0,0,poorest
4,0,9,18,3,1,1,5,1,0,0,0,poorer
6,16,6,37,25,1,1,5,1,0,0,0,poorest
6,22,3,23,14,1,0,5,1,0,0,0,poorest
6,0,7,49,36,1,1,5,1,0,0,0,richer
4,0,7,23,10,1,0,5,0,1,0,0,poorer
4,0,4,37,27,1,1,5,0,1,0,0,poorer
3,17,8,47,33,1,1,5,1,0,0,0,middle
5,23,14,29,9,1,0,5,1,0,0,0,richer
5,23,7,45,32,1,1,5,1,0,0,0,poorest
4,23,8,27,13,1,0,5,1,0,0,0,middle
4,12,8,32,18,1,1,5,1,0,0,0,poorer
6,15,8,30,16,1,1,5,1,0,0,0,middle
3,31,7,35,22,1,0,5,1,0,0,1,richer
4,0,8,35,21,1,1,5,0,1,0,0,middle
5,0,5,42,31,1,1,5,0,1,0,1,middle
6,14,8,34,20,1,1,5,1,0,0,0,poorer
5,0,6,22,10,1,1,5,1,0,0,0,poorest
2,25,10,47,31,1,1,5,0,1,0,0,middle
4,0,8,33,19,1,1,5,0,1,0,0,poorest
4,28,6,28,16,1,0,5,0,0,0,0,middle
2,14,8,31,17,1,1,5,1,0,0,1,middle
4,0,8,16,2,1,0,5,0,1,0,0,poorer
3,0,5,28,17,1,1,5,1,0,0,0,poorer
5,28,8,28,14,1,1,5,1,0,0,1,middle
5,0,10,20,4,1,1,5,1,0,0,0,poorer
5,22,10,22,6,1,0,5,0,1,0,0,richer
5,0,6,40,28,1,1,5,0,1,0,0,poorest
6,0,0,35,29,1,1,5,1,0,0,0,poorest
3,0,8,21,7,1,0,5,0,1,0,0,middle
4,0,0,32,26,1,1,5,1,0,0,0,poorest
3,24,8,34,20,1,1,5,1,0,0,0,poorest
4,0,6,37,25,1,1,5,1,0,0,0,poorer
3,24,8,45,31,1,1,5,0,1,0,0,richer
6,8,8,30,16,1,0,5,1,0,0,0,richer
2,4,10,47,31,1,1,5,0,1,0,0,poorer
3,0,9,18,3,1,1,5,1,0,0,0,poorest
3,0,8,44,30,1,0,5,0,1,0,0,middle
4,0,8,15,1,1,1,5,0,1,0,0,poorer
3,13,6,27,15,1,1,5,1,0,0,0,poorer
4,20,8,33,19,1,0,5,1,0,0,0,richer
6,30,0,45,39,1,1,5,1,0,0,0,poorest
5,12,5,31,20,1,1,5,0,1,0,0,poorest
5,18,8,43,29,1,0,5,1,0,0,0,poorer
6,19,8,31,17,1,0,5,0,1,0,0,richer
6,17,7,46,33,1,1,5,1,0,0,0,poorer
4,0,3,26,17,1,1,5,1,0,0,0,poorest
6,0,10,46,30,1,1,5,0,1,0,1,poorer
2,30,7,37,24,1,1,5,1,0,0,0,middle
3,0,7,33,20,1,1,5,0,1,0,0,poorest
6,0,7,33,20,1,1,5,1,0,0,0,middle
4,0,6,44,32,1,0,5,1,0,0,0,richer
3,32,7,32,19,1,1,5,0,0,0,0,poorest
5,0,0,33,27,1,1,5,1,0,0,0,poorest
6,0,8,22,8,1,1,5,0,1,0,0,poorer
6,31,7,35,22,1,1,5,0,1,0,0,poorest
4,0,9,33,18,1,1,5,1,0,0,0,poorest
4,0,8,34,20,1,1,5,1,0,0,0,poorest
4,12,7,26,13,1,1,5,1,0,0,0,middle
3,0,8,30,16,1,1,5,1,0,0,0,poorest
6,44,4,47,37,1,1,5,0,1,0,0,poorest
6,0,8,31,17,1,0,5,0,1,0,0,richer
5,24,8,42,28,1,1,5,1,0,0,0,poorer
5,0,8,43,29,1,1,5,1,0,0,0,poorest
6,0,14,19,-1,1,1,5,1,0,0,1,middle
4,0,10,23,7,1,0,5,0,1,0,0,richer
5,18,8,20,6,1,1,5,0,1,0,0,poorer
6,19,3,41,32,1,1,5,1,0,0,0,richer
4,17,8,19,5,1,1,5,0,1,0,0,poorest
3,0,7,19,6,1,1,5,1,0,0,0,poorer
5,22,8,32,18,1,1,5,1,0,0,0,poorer
3,0,10,27,11,1,1,5,1,0,0,0,poorer
