"","hhincome","educ_wife_lvl","educ_husb_lvl","hours_housewk_husb","hours_housewk_wife","educ_wife_lvl_LessHS","educ_wife_lvl_SomeUN","educ_wife_lvl_UNIV","educ_husb_lvl_LessHS","educ_husb_lvl_SomeUN","educ_husb_lvl_UNIV","both_univ","both_hs"
"342",171,"UNIV","UNIV",4.56,11.98,0,0,1,0,0,1,1,0
"343",145,"SomeUN","LessHS",3.4,8.3,0,1,0,1,0,0,0,0
"344",177,"SomeUN","SomeUN",5.98,12.62,0,1,0,0,1,0,0,0
"345",140,"LessHS","LessHS",1.3,7.19,1,0,0,1,0,0,0,1
"346",111,"LessHS","SomeUN",2.31,5.31,1,0,0,0,1,0,0,0
"347",60,"LessHS","LessHS",0,0.91,1,0,0,1,0,0,0,1
"348",116,"LessHS","SomeUN",1.37,5.55,1,0,0,0,1,0,0,0
"349",143,"SomeUN","SomeUN",1.66,8.15,0,1,0,0,1,0,0,0
"350",130,"LessHS","SomeUN",0.62,5.95,1,0,0,0,1,0,0,0
"351",141,"LessHS","SomeUN",1.74,8.25,1,0,0,0,1,0,0,0
"352",66,"LessHS","LessHS",0,0.08,1,0,0,1,0,0,0,1
"353",93,"SomeUN","LessHS",0,2.57,0,1,0,1,0,0,0,0
"354",139,"LessHS","LessHS",2.98,7.85,1,0,0,1,0,0,0,1
"355",163,"LessHS","LessHS",4.68,10.64,1,0,0,1,0,0,0,1
"356",72,"LessHS","LessHS",0,1.63,1,0,0,1,0,0,0,1
"357",147,"LessHS","SomeUN",6.14,9.66,1,0,0,0,1,0,0,0
"358",185,"LessHS","SomeUN",8.02,14.15,1,0,0,0,1,0,0,0
"359",176,"LessHS","SomeUN",8.08,12.93,1,0,0,0,1,0,0,0
"360",79,"LessHS","LessHS",0,1.55,1,0,0,1,0,0,0,1
"361",155,"UNIV","SomeUN",2.97,9.82,0,0,1,0,1,0,0,0
"362",191,"SomeUN","SomeUN",7.55,15.06,0,1,0,0,1,0,0,0
"363",151,"LessHS","SomeUN",5.63,9.81,1,0,0,0,1,0,0,0
"364",81,"LessHS","LessHS",1.15,3.05,1,0,0,1,0,0,0,1
"365",194,"LessHS","SomeUN",9.68,16.05,1,0,0,0,1,0,0,0
"366",137,"LessHS","SomeUN",2.41,7.41,1,0,0,0,1,0,0,0
"367",162,"UNIV","UNIV",5.16,10.23,0,0,1,0,0,1,1,0
"368",155,"SomeUN","SomeUN",2.87,9.07,0,1,0,0,1,0,0,0
"369",123,"LessHS","LessHS",1.15,5.42,1,0,0,1,0,0,0,1
"370",181,"SomeUN","UNIV",5.98,13.16,0,1,0,0,0,1,0,0
"371",138,"LessHS","LessHS",2.45,6.73,1,0,0,1,0,0,0,1
"372",133,"SomeUN","SomeUN",0.77,6.69,0,1,0,0,1,0,0,0
"373",135,"LessHS","LessHS",4.31,7.59,1,0,0,1,0,0,0,1
"374",131,"UNIV","LessHS",4.46,6.71,0,0,1,1,0,0,0,0
"375",132,"UNIV","UNIV",0,6.22,0,0,1,0,0,1,1,0
"376",123,"LessHS","SomeUN",1.22,6.23,1,0,0,0,1,0,0,0
"377",168,"LessHS","LessHS",5.25,11.01,1,0,0,1,0,0,0,1
"378",94,"LessHS","LessHS",0,3.39,1,0,0,1,0,0,0,1
"379",93,"LessHS","LessHS",0,2.75,1,0,0,1,0,0,0,1
"380",206,"SomeUN","UNIV",10.89,18.13,0,1,0,0,0,1,0,0
"381",103,"LessHS","SomeUN",0,4.01,1,0,0,0,1,0,0,0
"382",143,"UNIV","UNIV",0,8.34,0,0,1,0,0,1,1,0
"383",144,"LessHS","LessHS",2.32,7.58,1,0,0,1,0,0,0,1
"384",179,"LessHS","SomeUN",7.99,13.6,1,0,0,0,1,0,0,0
"385",192,"SomeUN","UNIV",8.38,15.5,0,1,0,0,0,1,0,0
"386",138,"LessHS","LessHS",1.29,7.38,1,0,0,1,0,0,0,1
"387",71,"LessHS","LessHS",0,2.13,1,0,0,1,0,0,0,1
"388",122,"LessHS","SomeUN",3.47,6.33,1,0,0,0,1,0,0,0
"389",56,"LessHS","LessHS",0,0.98,1,0,0,1,0,0,0,1
"390",164,"LessHS","LessHS",4.9,10.55,1,0,0,1,0,0,0,1
"391",87,"LessHS","LessHS",0,2.09,1,0,0,1,0,0,0,1
"392",139,"SomeUN","SomeUN",1.85,7.54,0,1,0,0,1,0,0,0
"393",198,"SomeUN","UNIV",9.75,16.69,0,1,0,0,0,1,0,0
"394",74,"LessHS","LessHS",0,1.62,1,0,0,1,0,0,0,1
"395",148,"LessHS","SomeUN",4.63,9.29,1,0,0,0,1,0,0,0
"396",165,"SomeUN","SomeUN",4.46,10.73,0,1,0,0,1,0,0,0
"397",144,"SomeUN","SomeUN",0.85,8.05,0,1,0,0,1,0,0,0
"398",152,"LessHS","LessHS",4.44,9.68,1,0,0,1,0,0,0,1
"399",73,"LessHS","LessHS",0,1.16,1,0,0,1,0,0,0,1
"400",94,"LessHS","LessHS",0,2.63,1,0,0,1,0,0,0,1
"401",136,"LessHS","LessHS",0.87,7.13,1,0,0,1,0,0,0,1
"402",165,"SomeUN","LessHS",4.42,10.62,0,1,0,1,0,0,0,0
"403",107,"SomeUN","LessHS",0,3.86,0,1,0,1,0,0,0,0
"404",80,"LessHS","LessHS",1.74,3.18,1,0,0,1,0,0,0,1
"405",120,"LessHS","SomeUN",4.41,6.44,1,0,0,0,1,0,0,0
"406",74,"LessHS","LessHS",0.0199999999999996,2.43,1,0,0,1,0,0,0,1
"407",116,"LessHS","UNIV",1.04,5.25,1,0,0,0,0,1,0,0
"408",128,"LessHS","SomeUN",1.75,6.83,1,0,0,0,1,0,0,0
"409",124,"LessHS","SomeUN",0.3,5.77,1,0,0,0,1,0,0,0
"410",184,"LessHS","SomeUN",8.48,14.39,1,0,0,0,1,0,0,0
"411",108,"LessHS","LessHS",0.68,4.81,1,0,0,1,0,0,0,1
"412",154,"LessHS","LessHS",3.37,9.03,1,0,0,1,0,0,0,1
"413",157,"LessHS","SomeUN",5.13,10.14,1,0,0,0,1,0,0,0
"414",174,"LessHS","SomeUN",6.03,12.33,1,0,0,0,1,0,0,0
"415",148,"LessHS","SomeUN",3.23,8.9,1,0,0,0,1,0,0,0
"416",108,"LessHS","LessHS",0,4.21,1,0,0,1,0,0,0,1
"417",184,"LessHS","SomeUN",9.7,14.94,1,0,0,0,1,0,0,0
"418",182,"UNIV","SomeUN",7.33,13.44,0,0,1,0,1,0,0,0
"419",83,"LessHS","LessHS",0,2.36,1,0,0,1,0,0,0,1
"420",84,"LessHS","LessHS",0,1.93,1,0,0,1,0,0,0,1
"421",189,"SomeUN","UNIV",7.66,14.72,0,1,0,0,0,1,0,0
"422",150,"SomeUN","SomeUN",1.52,8.37,0,1,0,0,1,0,0,0
"423",149,"SomeUN","UNIV",3.33,8.84,0,1,0,0,0,1,0,0
"424",136,"LessHS","LessHS",2.57,7.03,1,0,0,1,0,0,0,1
"425",110,"SomeUN","LessHS",0.89,3.99,0,1,0,1,0,0,0,0
"426",160,"SomeUN","SomeUN",4.15,9.99,0,1,0,0,1,0,0,0
"427",153,"SomeUN","UNIV",4.38,9.55,0,1,0,0,0,1,0,0
"428",102,"LessHS","LessHS",0,4.07,1,0,0,1,0,0,0,1
"429",101,"LessHS","SomeUN",0,3.51,1,0,0,0,1,0,0,0
"430",143,"UNIV","SomeUN",2.15,7.92,0,0,1,0,1,0,0,0
"431",122,"LessHS","LessHS",0.78,5.75,1,0,0,1,0,0,0,1
"432",165,"LessHS","UNIV",6.21,11.97,1,0,0,0,0,1,0,0
"433",161,"SomeUN","UNIV",3.55,10.44,0,1,0,0,0,1,0,0
"434",83,"LessHS","LessHS",0,1.9,1,0,0,1,0,0,0,1
"435",125,"LessHS","LessHS",0,5.6,1,0,0,1,0,0,0,1
"436",115,"LessHS","LessHS",1.1,5.27,1,0,0,1,0,0,0,1
"437",92,"LessHS","LessHS",0,3.04,1,0,0,1,0,0,0,1
"438",61,"LessHS","LessHS",0,0.71,1,0,0,1,0,0,0,1
"439",136,"LessHS","SomeUN",3.27,7.47,1,0,0,0,1,0,0,0
"440",66,"LessHS","LessHS",0,0.68,1,0,0,1,0,0,0,1
"441",120,"SomeUN","SomeUN",0.00999999999999979,5.54,0,1,0,0,1,0,0,0
"442",97,"LessHS","SomeUN",0.34,3.53,1,0,0,0,1,0,0,0
"443",152,"SomeUN","LessHS",4.16,8.96,0,1,0,1,0,0,0,0
"444",90,"LessHS","LessHS",0,2.3,1,0,0,1,0,0,0,1
"445",181,"SomeUN","SomeUN",6.23,13.57,0,1,0,0,1,0,0,0
"446",74,"LessHS","LessHS",0,1.84,1,0,0,1,0,0,0,1
"447",194,"SomeUN","SomeUN",8.63,15.18,0,1,0,0,1,0,0,0
"448",127,"LessHS","SomeUN",6.01,7.02,1,0,0,0,1,0,0,0
"449",124,"LessHS","LessHS",5.66,7.16,1,0,0,1,0,0,0,1
"450",116,"LessHS","LessHS",0.39,4.84,1,0,0,1,0,0,0,1
"451",127,"LessHS","SomeUN",0.43,5.72,1,0,0,0,1,0,0,0
"452",120,"SomeUN","SomeUN",0,4.67,0,1,0,0,1,0,0,0
"453",167,"UNIV","LessHS",7.96,11.45,0,0,1,1,0,0,0,0
"454",134,"UNIV","UNIV",0,6.37,0,0,1,0,0,1,1,0
"455",196,"LessHS","UNIV",10.8,16.75,1,0,0,0,0,1,0,0
"456",115,"LessHS","LessHS",0,4.74,1,0,0,1,0,0,0,1
"457",171,"SomeUN","SomeUN",4.91,11.78,0,1,0,0,1,0,0,0
"458",136,"LessHS","LessHS",1.75,6.82,1,0,0,1,0,0,0,1
"459",128,"LessHS","LessHS",2.75,6.66,1,0,0,1,0,0,0,1
"460",67,"LessHS","LessHS",0,1.31,1,0,0,1,0,0,0,1
"461",129,"LessHS","LessHS",1.01,6.53,1,0,0,1,0,0,0,1
"462",138,"LessHS","LessHS",1.83,7,1,0,0,1,0,0,0,1
"463",111,"LessHS","SomeUN",0.2,5.12,1,0,0,0,1,0,0,0
"464",101,"SomeUN","LessHS",0,3.7,0,1,0,1,0,0,0,0
"465",187,"UNIV","UNIV",7.4,14.55,0,0,1,0,0,1,1,0
"466",145,"LessHS","LessHS",1.99,7.89,1,0,0,1,0,0,0,1
"467",126,"LessHS","SomeUN",7,7.41,1,0,0,0,1,0,0,0
"468",84,"LessHS","LessHS",0,2.22,1,0,0,1,0,0,0,1
"469",131,"LessHS","SomeUN",5.34,7.12,1,0,0,0,1,0,0,0
"470",148,"SomeUN","UNIV",2.49,8.41,0,1,0,0,0,1,0,0
"471",134,"LessHS","LessHS",1.96,7,1,0,0,1,0,0,0,1
"472",137,"LessHS","LessHS",2.16,7.09,1,0,0,1,0,0,0,1
"473",142,"LessHS","SomeUN",6.74,8.7,1,0,0,0,1,0,0,0
"474",98,"SomeUN","LessHS",0,3.21,0,1,0,1,0,0,0,0
"475",192,"SomeUN","SomeUN",7.58,15.06,0,1,0,0,1,0,0,0
"476",119,"LessHS","LessHS",0.91,5.14,1,0,0,1,0,0,0,1
"477",117,"LessHS","LessHS",0.38,4.96,1,0,0,1,0,0,0,1
"478",119,"LessHS","UNIV",0.75,5.25,1,0,0,0,0,1,0,0
"479",150,"UNIV","SomeUN",3.42,8.78,0,0,1,0,1,0,0,0
"480",131,"LessHS","LessHS",4.83,7.21,1,0,0,1,0,0,0,1
"481",102,"LessHS","SomeUN",1.47,4.26,1,0,0,0,1,0,0,0
"482",178,"UNIV","UNIV",6.14,13.19,0,0,1,0,0,1,1,0
"483",194,"LessHS","SomeUN",8.98,15.53,1,0,0,0,1,0,0,0
"484",102,"SomeUN","SomeUN",0,3.36,0,1,0,0,1,0,0,0
"485",174,"LessHS","SomeUN",8.83,12.72,1,0,0,0,1,0,0,0
"486",116,"LessHS","SomeUN",3.09,5.6,1,0,0,0,1,0,0,0
"487",101,"LessHS","LessHS",0,3.62,1,0,0,1,0,0,0,1
"488",165,"SomeUN","LessHS",6.25,10.85,0,1,0,1,0,0,0,0
"489",197,"LessHS","UNIV",10.22,16.35,1,0,0,0,0,1,0,0
"490",155,"LessHS","UNIV",5.1,10.08,1,0,0,0,0,1,0,0
"491",153,"LessHS","LessHS",3.17,9.03,1,0,0,1,0,0,0,1
"492",147,"LessHS","LessHS",2.77,8.11,1,0,0,1,0,0,0,1
"493",118,"LessHS","SomeUN",1.8,6.04,1,0,0,0,1,0,0,0
"494",133,"LessHS","LessHS",0.91,6.48,1,0,0,1,0,0,0,1
"495",197,"LessHS","SomeUN",10.74,16.53,1,0,0,0,1,0,0,0
"496",126,"LessHS","LessHS",0.37,5.58,1,0,0,1,0,0,0,1
"497",107,"LessHS","LessHS",0,4.07,1,0,0,1,0,0,0,1
"498",73,"LessHS","LessHS",0,0.42,1,0,0,1,0,0,0,1
"499",131,"UNIV","UNIV",0,6.17,0,0,1,0,0,1,1,0
"500",179,"UNIV","UNIV",5.89,13.31,0,0,1,0,0,1,1,0
"501",148,"LessHS","LessHS",3.12,8.47,1,0,0,1,0,0,0,1
"502",103,"LessHS","LessHS",0.41,4.06,1,0,0,1,0,0,0,1
"503",62,"LessHS","LessHS",0,1.79,1,0,0,1,0,0,0,1
"504",171,"UNIV","SomeUN",6.1,11.57,0,0,1,0,1,0,0,0
"505",145,"SomeUN","SomeUN",1.98,8.12,0,1,0,0,1,0,0,0
"506",108,"SomeUN","SomeUN",0,4.13,0,1,0,0,1,0,0,0
"507",148,"SomeUN","UNIV",3.04,9.04,0,1,0,0,0,1,0,0
"508",152,"LessHS","LessHS",3.69,9.18,1,0,0,1,0,0,0,1
"509",92,"LessHS","LessHS",0,2.99,1,0,0,1,0,0,0,1
"510",154,"UNIV","SomeUN",3.69,9.33,0,0,1,0,1,0,0,0
"511",171,"LessHS","SomeUN",8.36,12.8,1,0,0,0,1,0,0,0
"512",151,"LessHS","LessHS",3.76,8.86,1,0,0,1,0,0,0,1
"513",119,"SomeUN","LessHS",1.73,4.86,0,1,0,1,0,0,0,0
"514",176,"SomeUN","SomeUN",5.88,12.6,0,1,0,0,1,0,0,0
"515",203,"SomeUN","UNIV",11,17.27,0,1,0,0,0,1,0,0
"516",85,"LessHS","SomeUN",0,2.42,1,0,0,0,1,0,0,0
"517",123,"LessHS","LessHS",2.39,5.43,1,0,0,1,0,0,0,1
"518",70,"LessHS","LessHS",0,1.8,1,0,0,1,0,0,0,1
"519",154,"LessHS","LessHS",4.33,9.2,1,0,0,1,0,0,0,1
"520",145,"UNIV","SomeUN",3.41,8.22,0,0,1,0,1,0,0,0
"521",142,"LessHS","SomeUN",3.01,7.71,1,0,0,0,1,0,0,0
"522",200,"UNIV","UNIV",9.01,16.65,0,0,1,0,0,1,1,0
"523",77,"LessHS","LessHS",0,1.71,1,0,0,1,0,0,0,1
"524",135,"LessHS","LessHS",1.48,6.75,1,0,0,1,0,0,0,1
"525",135,"UNIV","UNIV",0.86,6.81,0,0,1,0,0,1,1,0
"526",205,"LessHS","UNIV",13.3,18.34,1,0,0,0,0,1,0,0
"527",118,"LessHS","UNIV",0.6,5.44,1,0,0,0,0,1,0,0
"528",126,"SomeUN","SomeUN",0,6.16,0,1,0,0,1,0,0,0
"529",98,"LessHS","LessHS",0,3.06,1,0,0,1,0,0,0,1
"530",110,"LessHS","LessHS",0,4.03,1,0,0,1,0,0,0,1
"531",51,"LessHS","LessHS",0.25,1.08,1,0,0,1,0,0,0,1
"532",179,"SomeUN","UNIV",5.85,13.17,0,1,0,0,0,1,0,0
"533",99,"LessHS","LessHS",0,2.73,1,0,0,1,0,0,0,1
"534",186,"LessHS","UNIV",9.09,14.88,1,0,0,0,0,1,0,0
"535",134,"UNIV","SomeUN",0.91,7.27,0,0,1,0,1,0,0,0
"536",59,"LessHS","LessHS",0,1.38,1,0,0,1,0,0,0,1
"537",172,"SomeUN","SomeUN",5.9,12.1,0,1,0,0,1,0,0,0
"538",64,"LessHS","LessHS",0,0.85,1,0,0,1,0,0,0,1
"539",161,"UNIV","SomeUN",4.93,10.45,0,0,1,0,1,0,0,0
"540",86,"LessHS","LessHS",1.9,3.15,1,0,0,1,0,0,0,1
"541",144,"LessHS","UNIV",5.97,9.48,1,0,0,0,0,1,0,0
"542",78,"LessHS","LessHS",0,2.1,1,0,0,1,0,0,0,1
"543",106,"SomeUN","SomeUN",0,3.99,0,1,0,0,1,0,0,0
"544",59,"LessHS","LessHS",0,0.66,1,0,0,1,0,0,0,1
"545",131,"SomeUN","SomeUN",0,5.86,0,1,0,0,1,0,0,0
"546",126,"LessHS","SomeUN",1.55,6.15,1,0,0,0,1,0,0,0
"547",153,"LessHS","UNIV",3.88,9.55,1,0,0,0,0,1,0,0
"548",177,"LessHS","SomeUN",7.2,13.29,1,0,0,0,1,0,0,0
"549",187,"SomeUN","SomeUN",6.82,14.38,0,1,0,0,1,0,0,0
"550",112,"LessHS","LessHS",0,4.12,1,0,0,1,0,0,0,1
"551",100,"LessHS","SomeUN",0,3.54,1,0,0,0,1,0,0,0
"552",98,"LessHS","LessHS",0.62,3.56,1,0,0,1,0,0,0,1
"553",172,"LessHS","SomeUN",6.01,12.01,1,0,0,0,1,0,0,0
"554",98,"LessHS","LessHS",0.15,3.61,1,0,0,1,0,0,0,1
"555",134,"LessHS","LessHS",1.43,6.53,1,0,0,1,0,0,0,1
"556",148,"LessHS","LessHS",3.24,8.22,1,0,0,1,0,0,0,1
"557",151,"SomeUN","UNIV",2.19,9.32,0,1,0,0,0,1,0,0
"558",115,"LessHS","LessHS",5.63,6.28,1,0,0,1,0,0,0,1
"559",184,"LessHS","SomeUN",6.98,13.68,1,0,0,0,1,0,0,0
"560",133,"LessHS","SomeUN",0.14,6.17,1,0,0,0,1,0,0,0
"561",165,"SomeUN","SomeUN",4.21,11.25,0,1,0,0,1,0,0,0
"562",198,"SomeUN","SomeUN",10.34,16.46,0,1,0,0,1,0,0,0
"563",120,"LessHS","UNIV",1.94,6.23,1,0,0,0,0,1,0,0
"564",94,"LessHS","LessHS",0,3.27,1,0,0,1,0,0,0,1
"565",87,"LessHS","LessHS",0,2.36,1,0,0,1,0,0,0,1
"566",128,"LessHS","LessHS",0,5.97,1,0,0,1,0,0,0,1
"567",195,"LessHS","SomeUN",9.54,15.94,1,0,0,0,1,0,0,0
"568",151,"SomeUN","SomeUN",1.77,8.6,0,1,0,0,1,0,0,0
"569",214,"SomeUN","UNIV",11.59,18.89,0,1,0,0,0,1,0,0
"570",177,"SomeUN","SomeUN",5.36,12.57,0,1,0,0,1,0,0,0
"571",172,"SomeUN","LessHS",6.78,11.66,0,1,0,1,0,0,0,0
"572",115,"LessHS","SomeUN",1.31,5.88,1,0,0,0,1,0,0,0
"573",186,"SomeUN","LessHS",8.63,14.05,0,1,0,1,0,0,0,0
"574",183,"SomeUN","SomeUN",6.85,13.65,0,1,0,0,1,0,0,0
"575",183,"UNIV","UNIV",5.79,13.45,0,0,1,0,0,1,1,0
"576",167,"LessHS","UNIV",8.35,12.42,1,0,0,0,0,1,0,0
"577",102,"LessHS","LessHS",0.93,4.18,1,0,0,1,0,0,0,1
"578",94,"LessHS","LessHS",0,3.03,1,0,0,1,0,0,0,1
"579",113,"LessHS","LessHS",1.49,4.93,1,0,0,1,0,0,0,1
"580",173,"UNIV","SomeUN",5.78,11.67,0,0,1,0,1,0,0,0
"581",172,"UNIV","SomeUN",5.65,11.86,0,0,1,0,1,0,0,0
"582",121,"SomeUN","UNIV",0,5.25,0,1,0,0,0,1,0,0
"583",155,"LessHS","LessHS",4.73,9.86,1,0,0,1,0,0,0,1
"584",162,"LessHS","SomeUN",4.32,10.4,1,0,0,0,1,0,0,0
"585",110,"LessHS","UNIV",0.57,4.84,1,0,0,0,0,1,0,0
"586",111,"LessHS","LessHS",0,3.98,1,0,0,1,0,0,0,1
"587",107,"LessHS","UNIV",3.4,5.59,1,0,0,0,0,1,0,0
"588",120,"LessHS","LessHS",0.3,5.36,1,0,0,1,0,0,0,1
"589",213,"UNIV","SomeUN",14.47,19.12,0,0,1,0,1,0,0,0
"590",162,"SomeUN","SomeUN",3.13,10.41,0,1,0,0,1,0,0,0
"591",128,"UNIV","SomeUN",1.96,6.23,0,0,1,0,1,0,0,0
"592",165,"SomeUN","SomeUN",4.19,11.32,0,1,0,0,1,0,0,0
"593",129,"LessHS","SomeUN",6.22,7.23,1,0,0,0,1,0,0,0
"594",113,"UNIV","SomeUN",2.73,4.53,0,0,1,0,1,0,0,0
"595",113,"LessHS","LessHS",0.34,4.93,1,0,0,1,0,0,0,1
"596",175,"SomeUN","SomeUN",5.75,12.48,0,1,0,0,1,0,0,0
"597",158,"SomeUN","LessHS",4.98,9.93,0,1,0,1,0,0,0,0
"598",194,"SomeUN","SomeUN",8.54,15.76,0,1,0,0,1,0,0,0
"599",144,"LessHS","LessHS",2.01,7.42,1,0,0,1,0,0,0,1
"600",140,"LessHS","SomeUN",1.64,7.3,1,0,0,0,1,0,0,0
"601",113,"SomeUN","SomeUN",0,4.39,0,1,0,0,1,0,0,0
"602",136,"UNIV","SomeUN",1.92,6.75,0,0,1,0,1,0,0,0
"603",137,"UNIV","SomeUN",2.87,7.03,0,0,1,0,1,0,0,0
"604",162,"LessHS","LessHS",5.17,10.65,1,0,0,1,0,0,0,1
"605",162,"LessHS","UNIV",5.24,11.41,1,0,0,0,0,1,0,0
"606",139,"SomeUN","SomeUN",1.75,7.46,0,1,0,0,1,0,0,0
"607",147,"LessHS","SomeUN",3.08,8.85,1,0,0,0,1,0,0,0
"608",155,"LessHS","UNIV",5.45,10.08,1,0,0,0,0,1,0,0
"609",105,"SomeUN","LessHS",0.35,3.67,0,1,0,1,0,0,0,0
"610",171,"UNIV","SomeUN",5.9,11.66,0,0,1,0,1,0,0,0
"611",96,"LessHS","SomeUN",0,3.67,1,0,0,0,1,0,0,0
"612",126,"LessHS","LessHS",0.88,6.12,1,0,0,1,0,0,0,1
"613",212,"SomeUN","UNIV",12.24,19.14,0,1,0,0,0,1,0,0
"614",50,"LessHS","LessHS",0,0.55,1,0,0,1,0,0,0,1
"615",85,"LessHS","LessHS",0,2.17,1,0,0,1,0,0,0,1
"616",102,"LessHS","LessHS",0.87,4.06,1,0,0,1,0,0,0,1
"617",158,"SomeUN","SomeUN",3.89,10.1,0,1,0,0,1,0,0,0
"618",119,"SomeUN","LessHS",0,4.76,0,1,0,1,0,0,0,0
"619",41,"LessHS","LessHS",0,0.03,1,0,0,1,0,0,0,1
"620",134,"SomeUN","UNIV",1.83,7.02,0,1,0,0,0,1,0,0
"621",88,"LessHS","LessHS",0,2.4,1,0,0,1,0,0,0,1
"622",74,"LessHS","LessHS",0,1.05,1,0,0,1,0,0,0,1
"623",195,"LessHS","UNIV",13.26,17.46,1,0,0,0,0,1,0,0
"624",159,"LessHS","SomeUN",6.34,10.6,1,0,0,0,1,0,0,0
"625",143,"LessHS","LessHS",2.72,7.84,1,0,0,1,0,0,0,1
"626",103,"LessHS","LessHS",0,3.71,1,0,0,1,0,0,0,1
"627",116,"LessHS","LessHS",0.18,5.47,1,0,0,1,0,0,0,1
"628",181,"SomeUN","SomeUN",6.39,13.27,0,1,0,0,1,0,0,0
"629",146,"LessHS","LessHS",2.73,8.08,1,0,0,1,0,0,0,1
"630",127,"LessHS","LessHS",1.81,6.69,1,0,0,1,0,0,0,1
"631",160,"UNIV","SomeUN",3.02,10.01,0,0,1,0,1,0,0,0
"632",104,"LessHS","LessHS",0,3.35,1,0,0,1,0,0,0,1
"633",152,"LessHS","SomeUN",4.65,9.8,1,0,0,0,1,0,0,0
"634",165,"LessHS","SomeUN",5.6,11.23,1,0,0,0,1,0,0,0
"635",124,"LessHS","SomeUN",0.51,5.8,1,0,0,0,1,0,0,0
"636",137,"LessHS","LessHS",3.51,7.37,1,0,0,1,0,0,0,1
"637",63,"LessHS","LessHS",0,1.6,1,0,0,1,0,0,0,1
"638",109,"LessHS","UNIV",4.63,5.99,1,0,0,0,0,1,0,0
"639",175,"LessHS","SomeUN",7.93,12.8,1,0,0,0,1,0,0,0
"640",173,"UNIV","LessHS",10.26,12.14,0,0,1,1,0,0,0,0
"641",115,"LessHS","UNIV",2.41,5.89,1,0,0,0,0,1,0,0
"642",129,"LessHS","UNIV",2,6.5,1,0,0,0,0,1,0,0
"643",153,"LessHS","SomeUN",4.57,9.71,1,0,0,0,1,0,0,0
"644",146,"LessHS","LessHS",6.33,8.92,1,0,0,1,0,0,0,1
"645",85,"LessHS","LessHS",0,2.56,1,0,0,1,0,0,0,1
"646",104,"LessHS","SomeUN",4.28,4.9,1,0,0,0,1,0,0,0
"647",66,"LessHS","LessHS",0,0.78,1,0,0,1,0,0,0,1
"648",141,"LessHS","UNIV",4.85,8.35,1,0,0,0,0,1,0,0
"649",95,"LessHS","LessHS",0,2.72,1,0,0,1,0,0,0,1
"650",137,"SomeUN","LessHS",1.55,7.14,0,1,0,1,0,0,0,0
"651",137,"LessHS","SomeUN",3.04,7.27,1,0,0,0,1,0,0,0
"652",138,"LessHS","SomeUN",3.77,7.62,1,0,0,0,1,0,0,0
"653",94,"LessHS","LessHS",0.8,3.44,1,0,0,1,0,0,0,1
"654",166,"LessHS","UNIV",8.9,12.45,1,0,0,0,0,1,0,0
"655",70,"LessHS","LessHS",0,1.41,1,0,0,1,0,0,0,1
"656",93,"LessHS","LessHS",0,2.96,1,0,0,1,0,0,0,1
"657",138,"LessHS","LessHS",1.57,7.53,1,0,0,1,0,0,0,1
"658",182,"LessHS","SomeUN",8.95,13.56,1,0,0,0,1,0,0,0
"659",222,"UNIV","UNIV",14.08,20.69,0,0,1,0,0,1,1,0
"660",57,"LessHS","LessHS",0,1.07,1,0,0,1,0,0,0,1
"661",139,"LessHS","SomeUN",1.64,7.42,1,0,0,0,1,0,0,0
"662",116,"LessHS","LessHS",0,4.58,1,0,0,1,0,0,0,1
"663",112,"UNIV","LessHS",3.72,5.2,0,0,1,1,0,0,0,0
"664",187,"LessHS","SomeUN",9.42,14.7,1,0,0,0,1,0,0,0
"665",117,"SomeUN","SomeUN",0,4.59,0,1,0,0,1,0,0,0
"666",152,"LessHS","LessHS",4.53,9.09,1,0,0,1,0,0,0,1
"667",206,"LessHS","UNIV",11.21,18.25,1,0,0,0,0,1,0,0
"668",168,"UNIV","SomeUN",5.11,11.48,0,0,1,0,1,0,0,0
"669",136,"UNIV","SomeUN",0.46,6.78,0,0,1,0,1,0,0,0
"670",72,"LessHS","LessHS",0,1.23,1,0,0,1,0,0,0,1
"671",207,"LessHS","UNIV",13.08,18.93,1,0,0,0,0,1,0,0
"672",164,"SomeUN","LessHS",5.76,10.56,0,1,0,1,0,0,0,0
"673",164,"LessHS","SomeUN",4.62,10.87,1,0,0,0,1,0,0,0
"674",107,"LessHS","UNIV",1.4,4.74,1,0,0,0,0,1,0,0
"675",141,"LessHS","LessHS",2.74,7.79,1,0,0,1,0,0,0,1
"676",132,"LessHS","SomeUN",0.93,7.07,1,0,0,0,1,0,0,0
"677",103,"LessHS","LessHS",0,3.8,1,0,0,1,0,0,0,1
"678",178,"SomeUN","SomeUN",5.74,12.82,0,1,0,0,1,0,0,0
"679",213,"SomeUN","UNIV",12.73,19.52,0,1,0,0,0,1,0,0
"680",176,"LessHS","LessHS",6.74,12.43,1,0,0,1,0,0,0,1
"681",192,"LessHS","UNIV",9.89,15.92,1,0,0,0,0,1,0,0
"682",127,"LessHS","UNIV",2.59,6.53,1,0,0,0,0,1,0,0
"683",165,"LessHS","LessHS",5.49,10.95,1,0,0,1,0,0,0,1
"684",134,"UNIV","SomeUN",1.22,7.39,0,0,1,0,1,0,0,0
"685",111,"LessHS","SomeUN",1.47,4.59,1,0,0,0,1,0,0,0
"686",188,"SomeUN","UNIV",6.97,14.61,0,1,0,0,0,1,0,0
